SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
MN_ALSE-134082968,MN,8,19232,[19232],05/23/2024,Objection_letter1,objection2,"Objection 2           Comments: Effective Date Family Protection Act Effective Date You have requested Nov. 4 and Dec. 19 as the effective dates of this filing. However, for this line of coverage the effective date of the Family Protection Act (Minn. Stat. 60A.0812) is May 1, 2024. The Department cannot waive the effective date of legislation, but we do understand it takes time to update forms, rates, and rules for filing. However, as of May 1, 2024 we do expect that your company will be in compliance with the provisions outlined in the Act. Please confirm in your response that you have been in compliance with the Act since May 1, 2024.",2025-02-24
MN_ALSE-134082984,MN,8,19232,"[19232, 17230, 19240, 37907]",05/24/2024,Objection_letter1,objection1,"Objection 1           Comments: Family Protection Act Effective Date You have requested Nov. 4 and Dec. 19, 2024, as the effective dates of this filing. However, for this line of coverage the effective date of the Family Protection Act (Minn. Stat. 60A.0812) is May 1, 2024. The Department cannot waive the effective date of legislation, but we do understand it takes time to update forms, rates, and rules for filing. However, as of May 1, 2024 we do expect that your company will be in compliance with the provisions outlined in the Act. Please confirm in your response that you have been in compliance with the Act since May 1, 2024.",2025-02-24
MN_ALSE-134082984,MN,8,19232,"[19232, 17230, 19240, 37907]",05/24/2024,Objection_letter1,objection2,Objection 2           Comments: Premium Reduction Required The Family Protection Act (Minn. Stat. 60A.0812) requires companies to reduce the premium when a policyholder declines watercraft liability coverage for family and household members. Please provide the SERFF tracking number of the rate/rule filing that includes that premium reduction.,2025-02-24
MN_ALSE-134082986,MN,8,19240,[19240],05/24/2024,Objection_letter1,objection1,"Objection 1           Comments: Family Protection Act Effective Date You have requested Nov. 4 and Dec. 19, 2024, as the effective dates of this filing. However, for this line of coverage the effective date of the Family Protection Act (Minn. Stat. 60A.0812) is May 1, 2024. The Department cannot waive the effective date of legislation, but we do understand it takes time to update forms, rates, and rules for filing. However, as of May 1, 2024 we do expect that your company will be in compliance with the provisions outlined in the Act. Please confirm in your response that you have been in compliance with the Act since May 1, 2024.",2025-02-24
MN_ALSE-134082986,MN,8,19240,[19240],05/24/2024,Objection_letter1,objection2,Objection 2           Comments: Premium Reduction Required The Family Protection Act (Minn. Stat. 60A.0812) requires companies to reduce the premium when a policyholder declines watercraft liability coverage for family and household members. Please provide the SERFF tracking number of the rate/rule filing that includes that premium reduction.,2025-02-24
MN_ALSE-134199118,MN,8,15130,[15130],10/04/2024,Objection_letter1,objection1,"Please respond to the objection below by Oct. 25, 2024.      Objection 1           Comments: Your 9-3-2024 Response Letter - Clarification In your response to objection #1, you state, ""Currently, we are providing coverage without requiring additional premium or a declination of coverage. Providing coverage in this fashion is more beneficial to the policyholder than as required under MN Stat § 60A.0812...."" In your response to objection #2, however, you state: ""By default, policyholders with the Family Protection Act Coverage will receive the additional coverage afforded by the Family Protection Act, and the proposed premium charge of $1 reflects the cost of the increase in coverage relative to the existing coverage."" I'm confused. Are you charging $1 for the watercraft liability coverage for family and household members? If you are charging $1 for the coverage but not offering policyholders the opportunity to decline the coverage for the $1 reduction in premium? Also, I see that your Family Protection Act form filing (# ALSE-134092062) does not include a declination form in compliance with Minn. Stat. 60A.0812, subd. 6. As we explained in our 8-28-24 objection letter, you are required to offer policyholders the opportunity to decline the coverage. Please submit a declination form or provide the SERFF tracking number of the filing that includes it.",2025-02-24
MN_ALSE-134199118,MN,8,15130,[15130],08/28/2024,Objection_letter2,objection1,"Objection 1           - P & C Actuarial Memorandum and Data (Filings with a Rates component) (Supporting Document)           Comments: NOTICE TO INSURERS PROVIDING BOAT/WATERCRAFT COVERAGE: In your filing memo, you refer to November 1, 2023, ""bulletin"" addressing the requirements of the Family Protection Act. You state that your program was compliant with the act because the memorandum stated, ""Effective May 1, 2024, boat insurance policies may not include a prohibited exclusion. I call your attention to the several paragraphs following that statement that discuss the declination and premium reduction requirements. You must allow applicants and renewing policyholders the opportunity to decline the coverage and reduce the premiums of those that do so.",2025-02-24
MN_ALSE-134199118,MN,8,15130,[15130],08/28/2024,Objection_letter2,objection2,"Objection 2           - P & C Actuarial Memorandum and Data (Filings with a Rates component) (Supporting Document)           Comments: Clarification You explain that you are already offering the coverage required by Minn. Stat. 60A.0812, the Family Protection Act, at no additional cost to the policyholder. As I read the Family and Household Member Watercraft Liability table, you are now charging $1 to policyholders who choose (""include"") that coverage and not applying any increase or decrease to policyholders who opt out of (""exclude"") the family and household member watercraft liability coverage. The act specifically requires companies to offer a reduced premium to policyholders that decline the coverage. This rule does not comply with the statute. Please revise accordingly.",2025-02-24
MN_ALSE-134298706,MN,8,37907,[37907],11/04/2024,Objection_letter1,objection1,"Please respond to the objection below by Nov. 18, 2024.      Objection 1           - Manual, Page C3-1, C3-2, PCP-1, PCP-2, PCP-3 SRP-2  (Rate)           Comments: Clarification Page 6 of 6, Coverage X - Family Protection Act - Watercraft Liability I'm a little confused by the use of the term ""include"" here. I understand that you are adding the coverage as required by the Family Protection Act (Minn. Stat. 60A.0812), but it's not clear that this is mandatory coverage. Please revise.",2025-02-24
MN_ALSE-134298714,MN,8,19232,[19232],11/04/2024,Objection_letter1,objection1,"Please respond to the objection below by Nov. 18, 2024.      Objection 1           - Manual, HO3-2, HOS-1. DP3-1, DC3-1, DC3-2, SV3-2 (Rate)           Comments: Clarification Page 6 of 6, Coverage X - Family Protection Act - Watercraft Liability I'm a little confused by the use of the term ""include"" here. I understand that you are adding the coverage as required by the Family Protection Act (Minn. Stat. 60A.0812), but it's not clear that this is mandatory coverage. Please revise.",2025-02-24
MN_ALSE-134298726,MN,8,19240,[19240],11/04/2024,Objection_letter1,objection1,"Objection 1           - Manual, C3-1 and SRP-2 (Rate)           Comments: Clarification Page 3 of 3, Coverage X - Family Protection Act - Watercraft Liability I'm a little confused by the use of the term ""include"" here. I understand that you are adding the coverage as required by the Family Protection Act (Minn. Stat. 60A.0812), but it's not clear that this is mandatory coverage. Please revise.",2025-02-24
MN_ALSE-134298726,MN,8,19240,[19240],11/04/2024,Objection_letter1,objection2,"Objection 2           - Tracked Version of Manual  (Supporting Document)           Comments: Loss Assessment Page 1 of 3, C. Sections I and II (Loss Assessment Coverage) The Legislature passed a new statute regarding loss assessments and homeowners (condo and townhome) insurance that became effective Aug. 1, 2024. Please see Minn. Stat. 65A.3025 at https://www.revisor.mn.gov/laws/2024/0/114/laws.1.10.0 for the new language. If you have updated your manual to bring the program into compliance with the statute, please provide the SERFF tracking number for that filing. If you have not updated or do not plan to update your manual, please explain.",2025-02-24
MN_ALSE-134298746,MN,8,17230,[17230],12/12/2024,Objection_letter1,objection1,"The company is complying with the statute, and",2025-02-24
MN_ALSE-134298746,MN,8,17230,[17230],12/12/2024,Objection_letter1,objection2,"The company will submit a filing updating the rule by Feb. 28, 2024.",2025-02-24
MN_ALSE-134298746,MN,8,17230,[17230],11/04/2024,Objection_letter2,objection1,"Please respond to the objection below by Nov. 18, 2024.      Objection 1           - Manual, HOPC3-1 and SRP-3 (Rate)           Comments: Clarification Page 2 of 2, Coverage X - Family Protection Act - Watercraft Liability I'm a little confused by the use of the term ""include"" here. I understand that you are adding the coverage as required by the Family Protection Act (Minn. Stat. 60A.0812), but it's not clear that this is mandatory coverage. Please revise.",2025-02-24
MN_ALSE-134298769,MN,8,37907,[37907],12/12/2024,Objection_letter1,objection1,"The company is complying with the statute, and",2025-02-24
MN_ALSE-134298769,MN,8,37907,[37907],12/12/2024,Objection_letter1,objection2,"The company will submit a filing updating the rule by Feb. 28, 2024.",2025-02-24
